gameId,playId,nflId,displayName,frameId,time,jerseyNumber,club,playDirection,x,y,s,a,dis,o,dir,event,possessionTeam,defensiveTeam,passResult,gameDate,homeTeamAbbr,visitorTeamAbbr
2022090800,2072,42816.0,Troy Hill,46,2022-09-08 21:57:56.599999,2.0,LA,left,39.28,32.29,7.46,0.45,0.74,171.73,206.14,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,47,2022-09-08 21:57:56.700000,2.0,LA,left,38.96,31.62,7.42,0.66,0.74,179.38,206.01,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,48,2022-09-08 21:57:56.799999,2.0,LA,left,38.63,30.96,7.38,0.83,0.74,181.47,205.88,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,49,2022-09-08 21:57:56.900000,2.0,LA,left,38.32,30.29,7.32,1.08,0.74,183.22,205.53,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,50,2022-09-08 21:57:57.000000,2.0,LA,left,38.0,29.63,7.3,1.05,0.73,185.34,205.61,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,51,2022-09-08 21:57:57.099999,2.0,LA,left,37.69,28.98,7.21,1.24,0.73,187.67,205.56,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,52,2022-09-08 21:57:57.200000,2.0,LA,left,37.38,28.33,7.09,1.43,0.72,187.67,205.37,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,53,2022-09-08 21:57:57.299999,2.0,LA,left,37.07,27.7,6.98,1.54,0.71,185.95,205.38,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,54,2022-09-08 21:57:57.400000,2.0,LA,left,36.78,27.07,6.88,1.66,0.69,184.87,204.3,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,55,2022-09-08 21:57:57.500000,2.0,LA,left,36.5,26.44,6.72,2.1,0.68,186.47,202.65,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,56,2022-09-08 21:57:57.599999,2.0,LA,left,36.25,25.83,6.59,2.11,0.67,187.8,201.72,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,57,2022-09-08 21:57:57.700000,2.0,LA,left,36.01,25.22,6.46,2.12,0.65,188.84,200.57,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,58,2022-09-08 21:57:57.799999,2.0,LA,left,35.8,24.62,6.26,2.4,0.64,184.09,198.96,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,59,2022-09-08 21:57:57.900000,2.0,LA,left,35.6,24.03,6.11,2.27,0.62,181.3,197.96,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,60,2022-09-08 21:57:58.000000,2.0,LA,left,35.42,23.46,5.94,2.19,0.6,180.41,197.07,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,61,2022-09-08 21:57:58.099999,2.0,LA,left,35.25,22.9,5.72,2.3,0.58,179.69,195.94,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,62,2022-09-08 21:57:58.200000,2.0,LA,left,35.11,22.36,5.54,2.37,0.56,179.69,194.06,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,63,2022-09-08 21:57:58.299999,2.0,LA,left,34.98,21.83,5.36,2.31,0.55,179.69,192.9,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,64,2022-09-08 21:57:58.400000,2.0,LA,left,34.87,21.31,5.15,2.41,0.53,179.69,191.1,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,65,2022-09-08 21:57:58.500000,2.0,LA,left,34.78,20.82,4.92,2.48,0.5,179.69,189.65,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,66,2022-09-08 21:57:58.599999,2.0,LA,left,34.7,20.34,4.68,2.53,0.48,177.7,188.07,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,67,2022-09-08 21:57:58.700000,2.0,LA,left,34.64,19.89,4.47,2.48,0.46,175.25,186.63,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,68,2022-09-08 21:57:58.799999,2.0,LA,left,34.61,19.45,4.28,2.54,0.44,174.09,183.55,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,69,2022-09-08 21:57:58.900000,2.0,LA,left,34.59,19.04,4.07,2.45,0.42,174.09,181.6,tackle,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,70,2022-09-08 21:57:59.000000,2.0,LA,left,34.58,18.64,3.83,2.39,0.39,176.29,180.28,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,71,2022-09-08 21:57:59.099999,2.0,LA,left,34.58,18.27,3.63,2.28,0.37,176.29,178.7,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,72,2022-09-08 21:57:59.200000,2.0,LA,left,34.59,17.91,3.47,2.06,0.36,176.29,177.31,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42816.0,Troy Hill,73,2022-09-08 21:57:59.299999,2.0,LA,left,34.61,17.57,3.31,1.87,0.34,176.29,176.15,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,1,2022-09-08 21:57:52.099999,15.0,BUF,left,57.6,43.09,0.01,0.01,0.0,268.3,149.53,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,2,2022-09-08 21:57:52.200000,15.0,BUF,left,57.6,43.1,0.0,0.0,0.01,267.52,155.33,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,3,2022-09-08 21:57:52.299999,15.0,BUF,left,57.6,43.1,0.0,0.0,0.0,266.65,142.8,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,4,2022-09-08 21:57:52.400000,15.0,BUF,left,57.6,43.1,0.0,0.0,0.0,265.95,111.2,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,5,2022-09-08 21:57:52.500000,15.0,BUF,left,57.6,43.11,0.0,0.0,0.0,265.95,74.99,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,6,2022-09-08 21:57:52.599999,15.0,BUF,left,57.6,43.11,0.0,0.0,0.0,265.37,43.5,ball_snap,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,7,2022-09-08 21:57:52.700000,15.0,BUF,left,57.6,43.11,0.0,0.0,0.01,265.37,88.15,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,8,2022-09-08 21:57:52.799999,15.0,BUF,left,57.59,43.1,0.0,0.0,0.01,265.37,197.61,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,9,2022-09-08 21:57:52.900000,15.0,BUF,left,57.58,43.1,0.03,0.58,0.01,263.03,238.28,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,10,2022-09-08 21:57:53.000000,15.0,BUF,left,57.55,43.09,0.25,2.0,0.03,264.38,254.24,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,11,2022-09-08 21:57:53.099999,15.0,BUF,left,57.5,43.08,0.69,3.58,0.06,262.1,257.29,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,12,2022-09-08 21:57:53.200000,15.0,BUF,left,57.41,43.06,1.11,4.09,0.09,265.18,258.48,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,13,2022-09-08 21:57:53.299999,15.0,BUF,left,57.25,43.03,1.74,4.71,0.16,263.03,257.38,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,14,2022-09-08 21:57:53.400000,15.0,BUF,left,57.04,42.99,2.35,4.87,0.22,265.1,259.63,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,15,2022-09-08 21:57:53.500000,15.0,BUF,left,56.77,42.94,2.94,4.77,0.27,266.68,259.69,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,16,2022-09-08 21:57:53.599999,15.0,BUF,left,56.44,42.88,3.52,4.54,0.33,267.89,259.92,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,17,2022-09-08 21:57:53.700000,15.0,BUF,left,56.06,42.81,4.04,4.05,0.39,267.89,259.89,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,18,2022-09-08 21:57:53.799999,15.0,BUF,left,55.62,42.73,4.56,3.78,0.44,267.89,259.55,handoff,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,19,2022-09-08 21:57:53.900000,15.0,BUF,left,55.15,42.64,4.99,3.38,0.48,261.72,258.61,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,20,2022-09-08 21:57:54.000000,15.0,BUF,left,54.64,42.53,5.37,2.9,0.52,256.9,257.57,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,21,2022-09-08 21:57:54.099999,15.0,BUF,left,54.1,42.4,5.68,2.59,0.55,252.48,255.46,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,22,2022-09-08 21:57:54.200000,15.0,BUF,left,53.54,42.24,5.94,2.36,0.58,251.46,252.97,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,23,2022-09-08 21:57:54.299999,15.0,BUF,left,52.97,42.04,6.16,2.56,0.61,247.2,249.49,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,24,2022-09-08 21:57:54.400000,15.0,BUF,left,52.39,41.8,6.31,2.46,0.63,245.53,246.73,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,25,2022-09-08 21:57:54.500000,15.0,BUF,left,51.82,41.51,6.45,2.98,0.64,240.78,241.99,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,26,2022-09-08 21:57:54.599999,15.0,BUF,left,51.26,41.17,6.58,3.21,0.66,234.95,237.94,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,27,2022-09-08 21:57:54.700000,15.0,BUF,left,50.71,40.78,6.71,3.53,0.67,223.57,233.62,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,28,2022-09-08 21:57:54.799999,15.0,BUF,left,50.18,40.35,6.82,3.44,0.68,218.29,229.9,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,29,2022-09-08 21:57:54.900000,15.0,BUF,left,49.68,39.88,6.91,3.37,0.69,210.96,226.15,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,30,2022-09-08 21:57:55.000000,15.0,BUF,left,49.19,39.37,7.03,3.56,0.71,203.9,222.32,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,31,2022-09-08 21:57:55.099999,15.0,BUF,left,48.74,38.81,7.21,3.82,0.72,193.44,217.94,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,32,2022-09-08 21:57:55.200000,15.0,BUF,left,48.31,38.21,7.34,3.6,0.73,192.59,214.38,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,33,2022-09-08 21:57:55.299999,15.0,BUF,left,47.91,37.59,7.45,3.25,0.74,197.04,211.46,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,34,2022-09-08 21:57:55.400000,15.0,BUF,left,47.54,36.93,7.5,2.97,0.75,199.93,208.65,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,35,2022-09-08 21:57:55.500000,15.0,BUF,left,47.19,36.26,7.58,2.78,0.76,199.93,206.0,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,36,2022-09-08 21:57:55.599999,15.0,BUF,left,46.88,35.55,7.67,2.78,0.77,196.68,203.16,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,37,2022-09-08 21:57:55.700000,15.0,BUF,left,46.59,34.84,7.73,2.56,0.77,192.3,200.84,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,38,2022-09-08 21:57:55.799999,15.0,BUF,left,46.32,34.1,7.8,2.19,0.78,190.95,199.23,first_contact,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,39,2022-09-08 21:57:55.900000,15.0,BUF,left,46.07,33.34,7.91,1.81,0.8,184.7,197.9,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,40,2022-09-08 21:57:56.000000,15.0,BUF,left,45.83,32.58,7.96,1.44,0.8,186.35,196.84,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,41,2022-09-08 21:57:56.099999,15.0,BUF,left,45.6,31.81,8.03,1.12,0.8,184.81,196.01,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,42,2022-09-08 21:57:56.200000,15.0,BUF,left,45.38,31.04,8.04,0.89,0.8,182.47,195.47,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,43,2022-09-08 21:57:56.299999,15.0,BUF,left,45.17,30.26,8.05,0.77,0.81,184.52,195.61,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,44,2022-09-08 21:57:56.400000,15.0,BUF,left,44.95,29.49,7.99,1.0,0.8,190.94,195.66,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,45,2022-09-08 21:57:56.500000,15.0,BUF,left,44.73,28.71,7.97,1.15,0.8,197.91,195.88,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,46,2022-09-08 21:57:56.599999,15.0,BUF,left,44.5,27.95,7.9,1.4,0.8,201.56,196.5,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,47,2022-09-08 21:57:56.700000,15.0,BUF,left,44.27,27.19,7.81,1.6,0.79,201.56,196.98,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,48,2022-09-08 21:57:56.799999,15.0,BUF,left,44.04,26.46,7.65,1.89,0.77,205.42,197.71,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,49,2022-09-08 21:57:56.900000,15.0,BUF,left,43.81,25.74,7.49,2.08,0.76,210.89,198.44,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,50,2022-09-08 21:57:57.000000,15.0,BUF,left,43.56,25.04,7.29,2.4,0.74,219.71,199.83,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,51,2022-09-08 21:57:57.099999,15.0,BUF,left,43.3,24.36,7.1,2.62,0.72,223.23,201.47,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,52,2022-09-08 21:57:57.200000,15.0,BUF,left,43.03,23.72,6.84,3.06,0.7,234.65,203.71,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,53,2022-09-08 21:57:57.299999,15.0,BUF,left,42.75,23.11,6.61,3.19,0.67,241.4,205.68,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,54,2022-09-08 21:57:57.400000,15.0,BUF,left,42.45,22.53,6.34,3.36,0.65,241.4,208.1,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,55,2022-09-08 21:57:57.500000,15.0,BUF,left,42.14,22.0,6.05,3.63,0.62,242.1,211.03,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,56,2022-09-08 21:57:57.599999,15.0,BUF,left,41.83,21.5,5.76,3.61,0.59,240.92,213.29,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,57,2022-09-08 21:57:57.700000,15.0,BUF,left,41.51,21.03,5.51,3.38,0.56,238.7,215.34,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,58,2022-09-08 21:57:57.799999,15.0,BUF,left,41.19,20.6,5.23,3.22,0.54,235.51,217.38,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,59,2022-09-08 21:57:57.900000,15.0,BUF,left,40.88,20.2,4.99,2.91,0.51,232.78,218.71,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,60,2022-09-08 21:57:58.000000,15.0,BUF,left,40.58,19.82,4.76,2.56,0.49,230.43,219.33,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,61,2022-09-08 21:57:58.099999,15.0,BUF,left,40.28,19.46,4.55,2.31,0.47,228.0,219.73,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,62,2022-09-08 21:57:58.200000,15.0,BUF,left,39.99,19.12,4.31,2.25,0.44,224.89,220.07,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,63,2022-09-08 21:57:58.299999,15.0,BUF,left,39.75,18.79,3.92,2.95,0.41,212.1,215.97,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,64,2022-09-08 21:57:58.400000,15.0,BUF,left,39.53,18.48,3.69,2.86,0.38,208.03,214.66,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,65,2022-09-08 21:57:58.500000,15.0,BUF,left,39.33,18.19,3.41,2.87,0.36,205.14,212.78,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,66,2022-09-08 21:57:58.599999,15.0,BUF,left,39.15,17.91,3.13,2.84,0.33,201.84,210.76,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,67,2022-09-08 21:57:58.700000,15.0,BUF,left,39.01,17.65,2.83,2.84,0.3,197.25,208.33,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,68,2022-09-08 21:57:58.799999,15.0,BUF,left,38.88,17.41,2.6,2.53,0.27,192.82,206.84,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,69,2022-09-08 21:57:58.900000,15.0,BUF,left,38.77,17.19,2.38,2.29,0.25,189.61,205.73,tackle,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,70,2022-09-08 21:57:59.000000,15.0,BUF,left,38.67,16.99,2.06,2.39,0.22,183.19,205.33,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,71,2022-09-08 21:57:59.099999,15.0,BUF,left,38.59,16.82,1.8,2.33,0.19,177.89,204.34,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,72,2022-09-08 21:57:59.200000,15.0,BUF,left,38.52,16.66,1.58,2.19,0.17,170.7,203.32,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,42818.0,Jake Kumerow,73,2022-09-08 21:57:59.299999,15.0,BUF,left,38.47,16.52,1.36,2.04,0.15,163.25,201.79,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,1,2022-09-08 21:57:52.099999,5.0,LA,left,55.01,15.7,0.11,0.69,0.01,101.9,39.2,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,2,2022-09-08 21:57:52.200000,5.0,LA,left,55.01,15.71,0.05,0.6,0.01,102.65,48.74,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,3,2022-09-08 21:57:52.299999,5.0,LA,left,55.01,15.71,0.03,0.5,0.0,101.6,118.54,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,4,2022-09-08 21:57:52.400000,5.0,LA,left,55.02,15.7,0.08,0.46,0.01,102.39,172.08,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,5,2022-09-08 21:57:52.500000,5.0,LA,left,55.02,15.69,0.13,0.4,0.01,100.04,181.17,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,6,2022-09-08 21:57:52.599999,5.0,LA,left,55.01,15.68,0.12,0.22,0.01,98.71,194.37,ball_snap,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,7,2022-09-08 21:57:52.700000,5.0,LA,left,55.01,15.67,0.15,0.16,0.02,98.71,197.04,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,8,2022-09-08 21:57:52.799999,5.0,LA,left,55.0,15.66,0.16,0.1,0.02,93.16,216.09,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,9,2022-09-08 21:57:52.900000,5.0,LA,left,54.98,15.64,0.19,0.06,0.02,88.63,219.03,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,10,2022-09-08 21:57:53.000000,5.0,LA,left,54.96,15.62,0.23,0.13,0.03,78.88,222.85,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,11,2022-09-08 21:57:53.099999,5.0,LA,left,54.93,15.6,0.28,0.26,0.03,73.35,229.28,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,12,2022-09-08 21:57:53.200000,5.0,LA,left,54.92,15.57,0.31,0.28,0.03,69.35,217.63,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,13,2022-09-08 21:57:53.299999,5.0,LA,left,54.91,15.53,0.37,0.51,0.04,65.68,201.88,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,14,2022-09-08 21:57:53.400000,5.0,LA,left,54.91,15.48,0.51,1.04,0.05,61.76,183.25,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,15,2022-09-08 21:57:53.500000,5.0,LA,left,54.92,15.42,0.69,1.37,0.07,59.14,172.11,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,16,2022-09-08 21:57:53.599999,5.0,LA,left,54.94,15.34,0.88,1.61,0.08,57.39,164.25,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,17,2022-09-08 21:57:53.700000,5.0,LA,left,54.98,15.24,1.15,2.0,0.11,56.78,157.76,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,18,2022-09-08 21:57:53.799999,5.0,LA,left,55.04,15.12,1.48,2.28,0.14,56.78,152.62,handoff,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,19,2022-09-08 21:57:53.900000,5.0,LA,left,55.11,14.97,1.69,1.96,0.16,61.05,150.84,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,20,2022-09-08 21:57:54.000000,5.0,LA,left,55.2,14.82,1.9,1.73,0.18,71.02,149.45,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,21,2022-09-08 21:57:54.099999,5.0,LA,left,55.31,14.64,2.12,1.59,0.2,69.25,147.63,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,22,2022-09-08 21:57:54.200000,5.0,LA,left,55.43,14.46,2.33,1.45,0.23,69.25,146.31,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,23,2022-09-08 21:57:54.299999,5.0,LA,left,55.58,14.25,2.54,1.37,0.25,67.68,144.7,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,24,2022-09-08 21:57:54.400000,5.0,LA,left,55.74,14.04,2.71,1.2,0.27,72.54,143.29,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,25,2022-09-08 21:57:54.500000,5.0,LA,left,55.91,13.8,2.96,1.29,0.29,67.54,142.99,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,26,2022-09-08 21:57:54.599999,5.0,LA,left,56.1,13.55,3.15,1.2,0.31,73.62,142.7,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,27,2022-09-08 21:57:54.700000,5.0,LA,left,56.3,13.29,3.3,1.0,0.33,80.33,142.17,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,28,2022-09-08 21:57:54.799999,5.0,LA,left,56.51,13.02,3.46,0.85,0.34,81.35,142.52,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,29,2022-09-08 21:57:54.900000,5.0,LA,left,56.72,12.7,3.75,1.16,0.38,82.78,144.94,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,30,2022-09-08 21:57:55.000000,5.0,LA,left,56.93,12.37,3.92,1.49,0.39,85.24,147.74,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,31,2022-09-08 21:57:55.099999,5.0,LA,left,57.12,12.01,4.11,1.68,0.41,86.67,151.33,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,32,2022-09-08 21:57:55.200000,5.0,LA,left,57.3,11.62,4.29,1.79,0.43,87.28,154.86,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,33,2022-09-08 21:57:55.299999,5.0,LA,left,57.45,11.2,4.45,2.01,0.45,87.28,159.22,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,34,2022-09-08 21:57:55.400000,5.0,LA,left,57.6,10.77,4.55,2.11,0.45,87.28,162.16,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,35,2022-09-08 21:57:55.500000,5.0,LA,left,57.73,10.32,4.68,2.04,0.47,88.19,164.93,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,36,2022-09-08 21:57:55.599999,5.0,LA,left,57.84,9.87,4.64,1.65,0.46,94.87,166.92,,BUF,LA,,09/08/2022,LA,BUF
2022090800,2072,43294.0,Jalen Ramsey,37,2022-09-08 21:57:55.700000,5.0,LA,left,57.94,9.43,4.57,1.43,0.45,94.87,168.41,,BUF,LA,,09/08/2022,LA,BUF
